
 num     #instances         #bytes  class name
6229:             1             16  org.apache.spark.sql.execution.datasources.jdbc.DriverWrapper
6230:             1             16  org.apache.spark.sql.execution.datasources.jdbc.JDBCRDD$
6231:             1             16  org.apache.spark.sql.execution.datasources.jdbc.JDBCRelation$
6232:             1             16  org.apache.spark.sql.execution.datasources.jdbc.JdbcUtils$
6233:             1             16  org.apache.spark.sql.execution.datasources.parquet.ParquetFileFormat$
6234:             1             16  org.apache.spark.sql.execution.datasources.parquet.ParquetLogRedirector
6235:             1             16  org.apache.spark.sql.execution.exchange.ShuffleExchange$
6236:             1             16  org.apache.spark.sql.execution.exchange.ShuffleExchange$$anon$1
6237:             1             16  org.apache.spark.sql.execution.metric.SQLMetric$
6238:             1             16  org.apache.spark.sql.execution.streaming.state.StateStoreCoordinatorRef
6239:             1             16  org.apache.spark.sql.execution.ui.SQLStageMetrics$
6240:             1             16  org.apache.spark.sql.execution.ui.SQLTab$
6241:             1             16  org.apache.spark.sql.execution.ui.SparkPlanGraph$
6242:             1             16  org.apache.spark.sql.functions$
6243:             1             16  org.apache.spark.sql.hive.HiveMetastoreCatalog$
6244:             1             16  org.apache.spark.sql.hive.HiveSessionStateBuilder$$anonfun$newBuilder$1
6245:             1             16  org.apache.spark.sql.hive.HiveStrategies$Scripts$
6246:             1             16  org.apache.spark.sql.hive.client.HiveClientImpl$
6247:             1             16  org.apache.spark.sql.hive.client.package$HiveVersion$
6248:             1             16  org.apache.spark.sql.internal.BaseSessionStateBuilder$$anonfun$createClone$1
6249:             1             16  org.apache.spark.sql.internal.BaseSessionStateBuilder$$anonfun$createQueryExecution$1
6250:             1             16  org.apache.spark.sql.internal.SQLConf$$anonfun$1
6251:             1             16  org.apache.spark.sql.internal.SQLConf$$anonfun$2
6252:             1             16  org.apache.spark.sql.internal.SQLConf$$anonfun$3
6253:             1             16  org.apache.spark.sql.internal.SQLConf$$anonfun$4
6254:             1             16  org.apache.spark.sql.internal.SQLConf$$anonfun$5
6255:             1             16  org.apache.spark.sql.internal.SQLConf$$anonfun$6
6256:             1             16  org.apache.spark.sql.internal.SQLConf$$anonfun$8
6257:             1             16  org.apache.spark.sql.internal.SessionState$
6258:             1             16  org.apache.spark.sql.internal.SharedState$$anon$1
6259:             1             16  org.apache.spark.sql.internal.StaticSQLConf$$anonfun$1
6260:             1             16  org.apache.spark.sql.internal.VariableSubstitution$$anon$1
6261:             1             16  org.apache.spark.sql.jdbc.DB2Dialect$
6262:             1             16  org.apache.spark.sql.jdbc.DerbyDialect$
6263:             1             16  org.apache.spark.sql.jdbc.JdbcDialects$
6264:             1             16  org.apache.spark.sql.jdbc.MsSqlServerDialect$
6265:             1             16  org.apache.spark.sql.jdbc.MySQLDialect$
6266:             1             16  org.apache.spark.sql.jdbc.OracleDialect$
6267:             1             16  org.apache.spark.sql.jdbc.PostgresDialect$
6268:             1             16  org.apache.spark.sql.types.AnyDataType$
6269:             1             16  org.apache.spark.sql.types.BinaryType$$anon$1
6270:             1             16  org.apache.spark.sql.types.CalendarIntervalType$
6271:             1             16  org.apache.spark.sql.types.DataType$
6272:             1             16  org.apache.spark.sql.types.DataType$JSortedObject$
6273:             1             16  org.apache.spark.sql.types.Decimal$DecimalAsIfIntegral$
6274:             1             16  org.apache.spark.sql.types.Decimal$DecimalIsFractional$
6275:             1             16  org.apache.spark.sql.types.DecimalType$Expression$
6276:             1             16  org.apache.spark.sql.types.DecimalType$Fixed$
6277:             1             16  org.apache.spark.sql.types.DoubleType$$anon$1
6278:             1             16  org.apache.spark.sql.types.FloatType$$anon$1
6279:             1             16  org.apache.spark.sql.types.HiveStringType$
6280:             1             16  org.apache.spark.sql.types.Metadata$
6281:             1             16  org.apache.spark.sql.types.NullType$
6282:             1             16  org.apache.spark.sql.types.NumericType$
6283:             1             16  org.apache.spark.sql.types.StructType$
6284:             1             16  org.apache.spark.sql.types.package$
6285:             1             16  org.apache.spark.status.api.v1.ApiRootResource$
6286:             1             16  org.apache.spark.status.api.v1.UIRootFromServletContext$
6287:             1             16  org.apache.spark.storage.BlockManager$
6288:             1             16  org.apache.spark.storage.BlockManagerId$
6289:             1             16  org.apache.spark.storage.BlockManagerMaster$
6290:             1             16  org.apache.spark.storage.BlockManagerMessages$GetMemoryStatus$
6291:             1             16  org.apache.spark.storage.BlockManagerMessages$GetStorageStatus$
6292:             1             16  org.apache.spark.storage.BlockManagerMessages$StopBlockManagerMaster$
6293:             1             16  org.apache.spark.storage.BlockManagerSource$$anonfun$1
6294:             1             16  org.apache.spark.storage.BlockManagerSource$$anonfun$10
6295:             1             16  org.apache.spark.storage.BlockManagerSource$$anonfun$2
6296:             1             16  org.apache.spark.storage.BlockManagerSource$$anonfun$3
6297:             1             16  org.apache.spark.storage.BlockManagerSource$$anonfun$4
6298:             1             16  org.apache.spark.storage.BlockManagerSource$$anonfun$5
6299:             1             16  org.apache.spark.storage.BlockManagerSource$$anonfun$6
6300:             1             16  org.apache.spark.storage.BlockManagerSource$$anonfun$7
6301:             1             16  org.apache.spark.storage.BlockManagerSource$$anonfun$8
6302:             1             16  org.apache.spark.storage.BlockManagerSource$$anonfun$9
6303:             1             16  org.apache.spark.storage.BlockStatus$
6304:             1             16  org.apache.spark.storage.BlockUpdatedInfo$
6305:             1             16  org.apache.spark.storage.BroadcastBlockId$
6306:             1             16  org.apache.spark.storage.DefaultTopologyMapper
6307:             1             16  org.apache.spark.storage.DiskBlockManager$$anonfun$addShutdownHook$1
6308:             1             16  org.apache.spark.storage.RDDInfo$
6309:             1             16  org.apache.spark.storage.RandomBlockReplicationPolicy
6310:             1             16  org.apache.spark.storage.StorageStatus$NonRddStorageInfo$
6311:             1             16  org.apache.spark.storage.StorageUtils$
6312:             1             16  org.apache.spark.ui.JettyUtils$$anonfun$createRedirectHandler$default$3$1
6313:             1             16  org.apache.spark.ui.JettyUtils$ServletParams$
6314:             1             16  org.apache.spark.ui.JettyUtils$ServletParams$$anonfun$$lessinit$greater$default$3$1
6315:             1             16  org.apache.spark.ui.SparkUI$$anonfun$3
6316:             1             16  org.apache.spark.ui.SparkUI$$anonfun$4
6317:             1             16  org.apache.spark.ui.exec.ExecutorTaskSummary$
6318:             1             16  org.apache.spark.ui.jobs.UIData$InputMetricsUIData$
6319:             1             16  org.apache.spark.ui.jobs.UIData$JobUIData$
6320:             1             16  org.apache.spark.ui.jobs.UIData$OutputMetricsUIData$
6321:             1             16  org.apache.spark.ui.jobs.UIData$ShuffleReadMetricsUIData$
6322:             1             16  org.apache.spark.ui.jobs.UIData$ShuffleWriteMetricsUIData$
6323:             1             16  org.apache.spark.ui.jobs.UIData$TaskMetricsUIData$
6324:             1             16  org.apache.spark.ui.jobs.UIData$TaskUIData$
6325:             1             16  org.apache.spark.unsafe.map.HashMapGrowthStrategy$Doubling
6326:             1             16  org.apache.spark.unsafe.memory.HeapMemoryAllocator
6327:             1             16  org.apache.spark.unsafe.memory.UnsafeMemoryAllocator
6328:             1             16  org.apache.spark.util.CircularBuffer$
6329:             1             16  org.apache.spark.util.ClosureCleaner$
6330:             1             16  org.apache.spark.util.CollectionsUtils$
6331:             1             16  org.apache.spark.util.CommandLineUtils$$anonfun$1
6332:             1             16  org.apache.spark.util.CompletionIterator$
6333:             1             16  org.apache.spark.util.FieldAccessFinder$
6334:             1             16  org.apache.spark.util.IdGenerator
6335:             1             16  org.apache.spark.util.RpcUtils$
6336:             1             16  org.apache.spark.util.ShutdownHookManager$$anonfun$1
6337:             1             16  org.apache.spark.util.SparkShutdownHookManager$$anon$2
6338:             1             16  org.apache.spark.util.SparkUncaughtExceptionHandler$
6339:             1             16  org.apache.spark.util.ThreadUtils$
6340:             1             16  org.apache.spark.util.collection.OpenHashSet$$anonfun$1
6341:             1             16  org.apache.spark.util.collection.OpenHashSet$$anonfun$2
6342:             1             16  org.apache.spark.util.collection.PrimitiveVector$
6343:             1             16  org.apache.spark.util.collection.Utils$
6344:             1             16  org.apache.spark.util.collection.unsafe.sort.PrefixComparators$SignedPrefixComparator
6345:             1             16  org.apache.spark.util.collection.unsafe.sort.PrefixComparators$SignedPrefixComparatorDesc
6346:             1             16  org.apache.spark.util.collection.unsafe.sort.PrefixComparators$SignedPrefixComparatorDescNullsFirst
6347:             1             16  org.apache.spark.util.collection.unsafe.sort.PrefixComparators$SignedPrefixComparatorNullsLast
6348:             1             16  org.apache.spark.util.random.SamplingUtils$
6349:             1             16  org.apache.xerces.dom.CharacterDataImpl$1
6350:             1             16  org.apache.xerces.dom.CharacterDataImpl$1
6351:             1             16  org.apache.xerces.impl.XMLDocumentScannerImpl$DTDDispatcher
6352:             1             16  org.apache.xerces.impl.XMLDocumentScannerImpl$PrologDispatcher
6353:             1             16  org.apache.xerces.impl.XMLDocumentScannerImpl$TrailingMiscDispatcher
6354:             1             16  org.apache.xerces.impl.XMLDocumentScannerImpl$XMLDeclDispatcher
6355:             1             16  org.apache.xerces.impl.XMLEntityManager$1
6356:             1             16  org.apache.xerces.impl.XMLEntityManager$1
6357:             1             16  org.apache.xerces.impl.dv.dtd.DTDDVFactoryImpl
6358:             1             16  org.apache.xerces.impl.dv.dtd.IDDatatypeValidator
6359:             1             16  org.apache.xerces.impl.dv.dtd.IDDatatypeValidator
6360:             1             16  org.apache.xerces.impl.dv.dtd.IDREFDatatypeValidator
6361:             1             16  org.apache.xerces.impl.dv.dtd.IDREFDatatypeValidator
6362:             1             16  org.apache.xerces.impl.dv.dtd.NMTOKENDatatypeValidator
6363:             1             16  org.apache.xerces.impl.dv.dtd.NMTOKENDatatypeValidator
6364:             1             16  org.apache.xerces.impl.dv.dtd.NOTATIONDatatypeValidator
6365:             1             16  org.apache.xerces.impl.dv.dtd.NOTATIONDatatypeValidator
6366:             1             16  org.apache.xerces.impl.dv.dtd.StringDatatypeValidator
6367:             1             16  org.apache.xerces.impl.dv.dtd.StringDatatypeValidator
6368:             1             16  org.apache.xerces.parsers.AbstractSAXParser$AttributesProxy
6369:             1             16  org.apache.xerces.util.EntityResolverWrapper
6370:             1             16  org.apache.xerces.util.ErrorHandlerWrapper
6371:             1             16  org.codehaus.jackson.map.deser.std.AtomicBooleanDeserializer
6372:             1             16  org.codehaus.jackson.map.deser.std.ClassDeserializer
6373:             1             16  org.codehaus.jackson.map.deser.std.DateDeserializer
6374:             1             16  org.codehaus.jackson.map.deser.std.FromStringDeserializer$CharsetDeserializer
6375:             1             16  org.codehaus.jackson.map.deser.std.FromStringDeserializer$CurrencyDeserializer
6376:             1             16  org.codehaus.jackson.map.deser.std.FromStringDeserializer$InetAddressDeserializer
6377:             1             16  org.codehaus.jackson.map.deser.std.FromStringDeserializer$LocaleDeserializer
6378:             1             16  org.codehaus.jackson.map.deser.std.FromStringDeserializer$PatternDeserializer
6379:             1             16  org.codehaus.jackson.map.deser.std.FromStringDeserializer$TimeZoneDeserializer
6380:             1             16  org.codehaus.jackson.map.deser.std.FromStringDeserializer$URIDeserializer
6381:             1             16  org.codehaus.jackson.map.deser.std.FromStringDeserializer$URLDeserializer
6382:             1             16  org.codehaus.jackson.map.deser.std.FromStringDeserializer$UUIDDeserializer
6383:             1             16  org.codehaus.jackson.map.deser.std.JavaTypeDeserializer
6384:             1             16  org.codehaus.jackson.map.deser.std.PrimitiveArrayDeserializers
6385:             1             16  org.codehaus.jackson.map.deser.std.PrimitiveArrayDeserializers$BooleanDeser
6386:             1             16  org.codehaus.jackson.map.deser.std.PrimitiveArrayDeserializers$ByteDeser
6387:             1             16  org.codehaus.jackson.map.deser.std.PrimitiveArrayDeserializers$CharDeser
6388:             1             16  org.codehaus.jackson.map.deser.std.PrimitiveArrayDeserializers$DoubleDeser
6389:             1             16  org.codehaus.jackson.map.deser.std.PrimitiveArrayDeserializers$FloatDeser
6390:             1             16  org.codehaus.jackson.map.deser.std.PrimitiveArrayDeserializers$IntDeser
6391:             1             16  org.codehaus.jackson.map.deser.std.PrimitiveArrayDeserializers$LongDeser
6392:             1             16  org.codehaus.jackson.map.deser.std.PrimitiveArrayDeserializers$ShortDeser
6393:             1             16  org.codehaus.jackson.map.deser.std.PrimitiveArrayDeserializers$StringDeser
6394:             1             16  org.codehaus.jackson.map.deser.std.StdDeserializer$BigDecimalDeserializer
6395:             1             16  org.codehaus.jackson.map.deser.std.StdDeserializer$BigIntegerDeserializer
6396:             1             16  org.codehaus.jackson.map.deser.std.StdDeserializer$NumberDeserializer
6397:             1             16  org.codehaus.jackson.map.deser.std.StdDeserializer$SqlDateDeserializer
6398:             1             16  org.codehaus.jackson.map.deser.std.StdDeserializer$StackTraceElementDeserializer
6399:             1             16  org.codehaus.jackson.map.deser.std.StdKeyDeserializer$BoolKD
6400:             1             16  org.codehaus.jackson.map.deser.std.StdKeyDeserializer$ByteKD
6401:             1             16  org.codehaus.jackson.map.deser.std.StdKeyDeserializer$CalendarKD
6402:             1             16  org.codehaus.jackson.map.deser.std.StdKeyDeserializer$CharKD
6403:             1             16  org.codehaus.jackson.map.deser.std.StdKeyDeserializer$DateKD
6404:             1             16  org.codehaus.jackson.map.deser.std.StdKeyDeserializer$DoubleKD
6405:             1             16  org.codehaus.jackson.map.deser.std.StdKeyDeserializer$FloatKD
6406:             1             16  org.codehaus.jackson.map.deser.std.StdKeyDeserializer$IntKD
6407:             1             16  org.codehaus.jackson.map.deser.std.StdKeyDeserializer$LongKD
6408:             1             16  org.codehaus.jackson.map.deser.std.StdKeyDeserializer$UuidKD
6409:             1             16  org.codehaus.jackson.map.deser.std.StringDeserializer
6410:             1             16  org.codehaus.jackson.map.deser.std.TimestampDeserializer
6411:             1             16  org.codehaus.jackson.map.deser.std.TokenBufferDeserializer
6412:             1             16  org.codehaus.jackson.map.deser.std.UntypedObjectDeserializer
6413:             1             16  org.codehaus.jackson.map.ext.OptionalHandlerFactory
6414:             1             16  org.codehaus.jackson.map.introspect.BasicClassIntrospector
6415:             1             16  org.codehaus.jackson.map.introspect.BasicClassIntrospector$GetterMethodFilter
6416:             1             16  org.codehaus.jackson.map.introspect.BasicClassIntrospector$MinimalMethodFilter
6417:             1             16  org.codehaus.jackson.map.introspect.BasicClassIntrospector$SetterAndGetterMethodFilter
6418:             1             16  org.codehaus.jackson.map.introspect.BasicClassIntrospector$SetterMethodFilter
6419:             1             16  org.codehaus.jackson.map.introspect.JacksonAnnotationIntrospector
6420:             1             16  org.codehaus.jackson.map.ser.StdSerializers$DoubleSerializer
6421:             1             16  org.codehaus.jackson.map.ser.StdSerializers$FloatSerializer
6422:             1             16  org.codehaus.jackson.map.ser.StdSerializers$IntLikeSerializer
6423:             1             16  org.codehaus.jackson.map.ser.StdSerializers$IntegerSerializer
6424:             1             16  org.codehaus.jackson.map.ser.StdSerializers$LongSerializer
6425:             1             16  org.codehaus.jackson.map.ser.StdSerializers$SqlDateSerializer
6426:             1             16  org.codehaus.jackson.map.ser.StdSerializers$SqlTimeSerializer
6427:             1             16  org.codehaus.jackson.map.ser.impl.UnknownSerializer
6428:             1             16  org.codehaus.jackson.map.ser.std.CalendarSerializer
6429:             1             16  org.codehaus.jackson.map.ser.std.DateSerializer
6430:             1             16  org.codehaus.jackson.map.ser.std.NullSerializer
6431:             1             16  org.codehaus.jackson.map.ser.std.StdArraySerializers$ByteArraySerializer
6432:             1             16  org.codehaus.jackson.map.ser.std.StdArraySerializers$CharArraySerializer
6433:             1             16  org.codehaus.jackson.map.ser.std.StringSerializer
6434:             1             16  org.codehaus.jackson.map.ser.std.ToStringSerializer
6435:             1             16  org.codehaus.jackson.map.type.TypeParser
6436:             1             16  org.codehaus.jackson.node.JsonNodeFactory
6437:             1             16  org.codehaus.janino.IClass$1
6438:             1             16  org.codehaus.janino.Java$Located$1
6439:             1             16  org.codehaus.janino.Java$Rvalue$2
6440:             1             16  org.datanucleus.api.ApiAdapterFactory
6441:             1             16  org.datanucleus.api.jdo.JDOAdapter
6442:             1             16  org.datanucleus.api.jdo.JDODataStoreCache
6443:             1             16  org.datanucleus.api.jdo.metadata.JDOMetaDataManager$MetaDataRegisterClassListener
6444:             1             16  org.datanucleus.flush.FlushOrdered
6445:             1             16  org.datanucleus.metadata.MetaDataUtils
6446:             1             16  org.datanucleus.plugin.NonManagedPluginRegistry$1
6447:             1             16  org.datanucleus.plugin.PluginManager
6448:             1             16  org.datanucleus.properties.BooleanPropertyValidator
6449:             1             16  org.datanucleus.properties.CorePropertyValidator
6450:             1             16  org.datanucleus.query.cache.SoftQueryCompilationCache
6451:             1             16  org.datanucleus.state.LockManagerImpl
6452:             1             16  org.datanucleus.state.ObjectProviderFactoryImpl
6453:             1             16  org.datanucleus.store.AbstractStoreManager$1
6454:             1             16  org.datanucleus.store.query.cache.SoftQueryDatastoreCompilationCache
6455:             1             16  org.datanucleus.store.rdbms.RDBMSPropertyValidator
6456:             1             16  org.datanucleus.store.rdbms.mapping.datastore.CharRDBMSMapping$1
6457:             1             16  org.datanucleus.store.rdbms.query.ResultClassROF$10
6458:             1             16  org.datanucleus.store.rdbms.query.ResultClassROF$11
6459:             1             16  org.datanucleus.store.rdbms.query.ResultClassROF$12
6460:             1             16  org.datanucleus.store.rdbms.query.ResultClassROF$13
6461:             1             16  org.datanucleus.store.rdbms.query.ResultClassROF$14
6462:             1             16  org.datanucleus.store.rdbms.query.ResultClassROF$15
6463:             1             16  org.datanucleus.store.rdbms.query.ResultClassROF$2
6464:             1             16  org.datanucleus.store.rdbms.query.ResultClassROF$3
6465:             1             16  org.datanucleus.store.rdbms.query.ResultClassROF$4
6466:             1             16  org.datanucleus.store.rdbms.query.ResultClassROF$5
6467:             1             16  org.datanucleus.store.rdbms.query.ResultClassROF$6
6468:             1             16  org.datanucleus.store.rdbms.query.ResultClassROF$7
6469:             1             16  org.datanucleus.store.rdbms.query.ResultClassROF$8
6470:             1             16  org.datanucleus.store.rdbms.query.ResultClassROF$9
6471:             1             16  org.datanucleus.store.rdbms.query.StatementResultMapping
6472:             1             16  org.datanucleus.store.rdbms.sql.SQLTableAlphaNamer
6473:             1             16  org.datanucleus.store.types.converters.BigDecimalStringConverter
6474:             1             16  org.datanucleus.store.types.converters.BigIntegerStringConverter
6475:             1             16  org.datanucleus.store.types.converters.BitSetStringConverter
6476:             1             16  org.datanucleus.store.types.converters.CalendarStringConverter
6477:             1             16  org.datanucleus.store.types.converters.CalendarStringConverter$1
6478:             1             16  org.datanucleus.store.types.converters.ClassStringConverter
6479:             1             16  org.datanucleus.store.types.converters.ColorStringConverter
6480:             1             16  org.datanucleus.store.types.converters.CurrencyStringConverter
6481:             1             16  org.datanucleus.store.types.converters.DateLongConverter
6482:             1             16  org.datanucleus.store.types.converters.DateStringConverter
6483:             1             16  org.datanucleus.store.types.converters.DateStringConverter$1
6484:             1             16  org.datanucleus.store.types.converters.IntegerStringConverter
6485:             1             16  org.datanucleus.store.types.converters.LocalDateStringConverter
6486:             1             16  org.datanucleus.store.types.converters.LocalDateTimeStringConverter
6487:             1             16  org.datanucleus.store.types.converters.LocalTimeLongConverter
6488:             1             16  org.datanucleus.store.types.converters.LocalTimeStringConverter
6489:             1             16  org.datanucleus.store.types.converters.LocaleStringConverter
6490:             1             16  org.datanucleus.store.types.converters.LongStringConverter
6491:             1             16  org.datanucleus.store.types.converters.SerializableByteArrayConverter
6492:             1             16  org.datanucleus.store.types.converters.SerializableStringConverter
6493:             1             16  org.datanucleus.store.types.converters.SqlDateLongConverter
6494:             1             16  org.datanucleus.store.types.converters.SqlDateStringConverter
6495:             1             16  org.datanucleus.store.types.converters.SqlTimeLongConverter
6496:             1             16  org.datanucleus.store.types.converters.SqlTimeStringConverter
6497:             1             16  org.datanucleus.store.types.converters.SqlTimestampLongConverter
6498:             1             16  org.datanucleus.store.types.converters.StringBufferStringConverter
6499:             1             16  org.datanucleus.store.types.converters.TimeZoneStringConverter
6500:             1             16  org.datanucleus.store.types.converters.URIStringConverter
6501:             1             16  org.datanucleus.store.types.converters.URLStringConverter
6502:             1             16  org.datanucleus.store.types.converters.UUIDStringConverter
6503:             1             16  org.fusesource.jansi.Ansi$1
6504:             1             16  org.fusesource.jansi.Ansi$2
6505:             1             16  org.htrace.Tracer
6506:             1             16  org.htrace.Tracer$1
6507:             1             16  org.json4s.DefaultFormats$$anon$4
6508:             1             16  org.json4s.DefaultFormats$$anonfun$5
6509:             1             16  org.json4s.DefaultFormats$$anonfun$6
6510:             1             16  org.json4s.JsonAST$JArray$
6511:             1             16  org.json4s.JsonAST$JBool$
6512:             1             16  org.json4s.JsonAST$JDecimal$
6513:             1             16  org.json4s.JsonAST$JDouble$
6514:             1             16  org.json4s.JsonAST$JField$
6515:             1             16  org.json4s.JsonAST$JInt$
6516:             1             16  org.json4s.JsonAST$JNothing$
6517:             1             16  org.json4s.JsonAST$JNull$
6518:             1             16  org.json4s.JsonAST$JObject$
6519:             1             16  org.json4s.JsonAST$JString$
6520:             1             16  org.json4s.JsonDSL$
6521:             1             16  org.json4s.jackson.JValueDeserializer
6522:             1             16  org.json4s.jackson.JValueDeserializerResolver$
6523:             1             16  org.json4s.jackson.JValueSerializer
6524:             1             16  org.json4s.jackson.JValueSerializerResolver$
6525:             1             16  org.json4s.prefs.EmptyValueStrategy$$anon$1
6526:             1             16  org.json4s.prefs.EmptyValueStrategy$$anon$2
6527:             1             16  org.json4s.reflect.package$ParanamerReader$
6528:             1             16  org.json4s.reflect.package$TypeInfo$
6529:             1             16  org.slf4j.helpers.NOPLoggerFactory
6530:             1             16  org.slf4j.impl.Log4jLoggerFactory
6531:             1             16  org.slf4j.impl.StaticLoggerBinder
6532:             1             16  org.spark_project.guava.base.Equivalence$Equals
6533:             1             16  org.spark_project.guava.base.Equivalence$Identity
6534:             1             16  org.spark_project.guava.base.Functions$SupplierFunction
6535:             1             16  org.spark_project.guava.base.Joiner
6536:             1             16  org.spark_project.guava.base.Platform$1
6537:             1             16  org.spark_project.guava.base.Suppliers$SupplierOfInstance
6538:             1             16  org.spark_project.guava.base.Ticker$1
6539:             1             16  org.spark_project.guava.cache.CacheBuilder$1
6540:             1             16  org.spark_project.guava.cache.CacheBuilder$2
6541:             1             16  org.spark_project.guava.cache.CacheBuilder$3
6542:             1             16  org.spark_project.guava.cache.LocalCache$1
6543:             1             16  org.spark_project.guava.cache.LocalCache$2
6544:             1             16  org.spark_project.guava.cache.LocalCache$LocalLoadingCache
6545:             1             16  org.spark_project.guava.collect.EmptyImmutableList
6546:             1             16  org.spark_project.guava.collect.ImmutableCollection$EmptyImmutableCollection
6547:             1             16  org.spark_project.guava.collect.Interners$WeakInterner
6548:             1             16  org.spark_project.guava.collect.Iterators$1
6549:             1             16  org.spark_project.guava.collect.Iterators$2
6550:             1             16  org.spark_project.guava.collect.MapMakerInternalMap$1
6551:             1             16  org.spark_project.guava.collect.MapMakerInternalMap$2
6552:             1             16  org.spark_project.guava.io.ByteStreams$1
6553:             1             16  org.spark_project.guava.util.concurrent.Striped$2
6554:             1             16  org.spark_project.guava.util.concurrent.Striped$5
6555:             1             16  org.spark_project.jetty.http.Http1FieldPreEncoder
6556:             1             16  org.spark_project.jetty.http.MimeTypes$$Lambda$11/1582358318
6557:             1             16  org.spark_project.jetty.http.MimeTypes$$Lambda$9/1096259059
6558:             1             16  org.spark_project.jetty.util.ConcurrentArrayQueue$1
6559:             1             16  org.spark_project.jetty.util.Uptime
6560:             1             16  org.spark_project.jetty.util.thread.ExecutionStrategy$DefaultExecutionStrategyFactory
6561:             1             16  org.spark_project.jetty.util.thread.QueuedThreadPool$2
6562:             1             16  org.spark_project.jetty.util.thread.ScheduledExecutorScheduler$1
6563:             1             16  scala.None$
6564:             1             16  scala.Option$
6565:             1             16  scala.PartialFunction$$anon$1
6566:             1             16  scala.PartialFunction$$anon$1$$anonfun$3
6567:             1             16  scala.PartialFunction$$anonfun$1
6568:             1             16  scala.PartialFunction$$anonfun$2
6569:             1             16  scala.Predef$$anon$1
6570:             1             16  scala.Predef$$anon$2
6571:             1             16  scala.Predef$$anon$3
6572:             1             16  scala.Predef$ArrowAssoc$
6573:             1             16  scala.Predef$DummyImplicit$
6574:             1             16  scala.Predef$any2stringadd$
6575:             1             16  scala.StringContext$
6576:             1             16  scala.collection.$colon$plus$
6577:             1             16  scala.collection.$plus$colon$
6578:             1             16  scala.collection.IndexedSeq$$anon$1
6579:             1             16  scala.collection.Iterable$
6580:             1             16  scala.collection.Iterator$
6581:             1             16  scala.collection.Iterator$$anon$2
6582:             1             16  scala.collection.JavaConverters$
6583:             1             16  scala.collection.Map$
6584:             1             16  scala.collection.Seq$
6585:             1             16  scala.collection.SeqView$
6586:             1             16  scala.collection.Set$
6587:             1             16  scala.collection.concurrent.TrieMap$
6588:             1             16  scala.collection.convert.Decorators$
6589:             1             16  scala.collection.convert.WrapAsJava$
6590:             1             16  scala.collection.convert.WrapAsScala$
6591:             1             16  scala.collection.generic.IdleSignalling$
6592:             1             16  scala.collection.immutable.$colon$colon$
6593:             1             16  scala.collection.immutable.BitSet$
6594:             1             16  scala.collection.immutable.HashMap$
6595:             1             16  scala.collection.immutable.HashMap$$anon$2$$anon$3
6596:             1             16  scala.collection.immutable.HashMap$$anonfun$1
6597:             1             16  scala.collection.immutable.HashMap$EmptyHashMap$
6598:             1             16  scala.collection.immutable.HashSet$
6599:             1             16  scala.collection.immutable.HashSet$EmptyHashSet$
6600:             1             16  scala.collection.immutable.IndexedSeq$
6601:             1             16  scala.collection.immutable.Iterable$
6602:             1             16  scala.collection.immutable.List$$anon$1
6603:             1             16  scala.collection.immutable.ListSerializeEnd$
6604:             1             16  scala.collection.immutable.ListSet$
6605:             1             16  scala.collection.immutable.ListSet$EmptyListSet$
6606:             1             16  scala.collection.immutable.Map$
6607:             1             16  scala.collection.immutable.Map$EmptyMap$
6608:             1             16  scala.collection.immutable.Nil$
6609:             1             16  scala.collection.immutable.NumericRange$
6610:             1             16  scala.collection.immutable.Range$
6611:             1             16  scala.collection.immutable.RedBlackTree$
6612:             1             16  scala.collection.immutable.RedBlackTree$BlackTree$
6613:             1             16  scala.collection.immutable.RedBlackTree$RedTree$
6614:             1             16  scala.collection.immutable.Seq$
6615:             1             16  scala.collection.immutable.Set$
6616:             1             16  scala.collection.immutable.Set$EmptySet$
6617:             1             16  scala.collection.immutable.SortedSet$
6618:             1             16  scala.collection.immutable.Stream$
6619:             1             16  scala.collection.immutable.Stream$$hash$colon$colon$
6620:             1             16  scala.collection.immutable.Stream$Empty$
6621:             1             16  scala.collection.immutable.Stream$cons$
6622:             1             16  scala.collection.immutable.StringOps$
6623:             1             16  scala.collection.immutable.Traversable$
6624:             1             16  scala.collection.immutable.TreeSet$
6625:             1             16  scala.collection.mutable.AnyRefMap$$anonfun$1
6626:             1             16  scala.collection.mutable.ArrayBuffer$
6627:             1             16  scala.collection.mutable.ArrayBuilder$
6628:             1             16  scala.collection.mutable.ArrayOps$ofByte$
6629:             1             16  scala.collection.mutable.ArrayOps$ofChar$
6630:             1             16  scala.collection.mutable.ArrayOps$ofInt$
6631:             1             16  scala.collection.mutable.ArrayOps$ofLong$
6632:             1             16  scala.collection.mutable.ArrayOps$ofRef$
6633:             1             16  scala.collection.mutable.ArraySeq$
6634:             1             16  scala.collection.mutable.Buffer$
6635:             1             16  scala.collection.mutable.FlatHashTable$
6636:             1             16  scala.collection.mutable.FlatHashTable$NullSentinel$
6637:             1             16  scala.collection.mutable.HashMap$
6638:             1             16  scala.collection.mutable.HashSet$
6639:             1             16  scala.collection.mutable.HashTable$
6640:             1             16  scala.collection.mutable.IndexedSeq$
6641:             1             16  scala.collection.mutable.Iterable$
6642:             1             16  scala.collection.mutable.LinkedHashMap$
6643:             1             16  scala.collection.mutable.LinkedHashSet$
6644:             1             16  scala.collection.mutable.ListBuffer$
6645:             1             16  scala.collection.mutable.Map$
